station,date,average,min,soil_tempaverage,soil_tempmax,soil_tempmin,air_tempaverage,air_tempmax,air_tempmin,pressureat station level,pressureat sea level,dew_pointmin,snow_cover_depth,snow_height_cm,def_nasaverage,def_nasmax,precipitationtotal,windaverage,windmax from 8 terms,windabs max,part_pressaverage,station_code,water_level,symbol,discharge,day,month,year
Екидин,2017-11-15,81,76,0,2,-2,0.3,1.6,-0.6,1000.6,1027.4,-3.2,0.0,0,1.2,1.64,0.2,1.6,3,6,5.01,13221,569,В,0.0,15,11,2017
Екидин,2017-11-16,79,66,1,2,-1,0.7,2,-0.3,1004.7,1031.5,-4.5,0.0,0,1.4,2.24,0.9,3.3,6,11,5.03,13221,569,В,0.0,16,11,2017
Екидин,2017-11-17,74,68,1,4,-2,1.1,4.4,-0.6,999.2,1025.7,-4,0.0,0,1.8,2.5,,6.5,8,11,4.86,13221,569,В,0.0,17,11,2017
Екидин,2017-11-18,81,72,0,2,-1,0.5,2.6,-0.5,995.2,1021.7,-3.8,0.0,0,1.2,1.87,3.7,4.8,6,11,5.15,13221,568,В,0.0,18,11,2017
Екидин,2017-11-19,75,67,-1,1,-3,-0.5,0.9,-1.9,1008.8,1035.8,-4.8,0.0,0,1.5,2.09,,3.6,6,10,4.4,13221,568,)В,0.0,19,11,2017
Екидин,2017-11-20,76,66,-3,2,-6,-2.4,2.1,-5.4,1010.9,1038.1,-8,0.0,0,1.3,2.23,,3.4,5,10,3.91,13221,568,Z,0.0,20,11,2017
Екидин,2017-11-21,70,48,-3,4,-8,-2,3.5,-5.8,1005.8,1032.8,-8.1,0.0,0,1.8,3.82,,3.6,6,9,3.62,13221,567,Z,0.0,21,11,2017
Екидин,2017-11-22,58,50,0,6,-2,1.2,5.8,-0.9,999.1,1025.7,-8.1,0.0,0,2.9,4.27,,5.3,7,12,3.81,13221,567,Z,0.0,22,11,2017
Екидин,2017-11-23,63,44,2,9,-1,2.5,8.3,-0.4,994.2,1020.5,-5.4,0.0,0,2.9,5.9,,4.0,5,10,4.53,13221,566,Z,0.0,23,11,2017
Екидин,2017-11-24,59,40,1,6,-5,2.1,7.5,-1.5,992.1,1018.4,-6.2,0.0,0,3.1,5.85,,2.3,6,12,4.11,13221,566,Z,0.0,24,11,2017
Екидин,2017-11-25,71,55,-1,4,-4,-0.5,4.9,-3.3,990.6,1017.1,-5.9,0.0,0,1.8,3.31,,0.9,2,5,4.17,13221,566,Z,0.0,25,11,2017
Екидин,2017-11-26,82,78,0,3,-2,0.3,3.4,-1.9,994.2,1020.7,-4.6,0.0,0,1.1,1.52,2.2,1.9,4,6,5.15,13221,566,Z,0.0,26,11,2017
Екидин,2017-11-27,79,73,0,3,-2,0.5,1.6,-1.1,1004.1,1030.9,-4.2,0.0,0,1.3,1.75,,2.1,4,6,5.03,13221,565,_Z,0.0,27,11,2017
Екидин,2017-11-28,81,77,0,2,-3,-0.6,2,-2.0,1006.9,1033.8,-5,0.0,0,1.1,1.48,,1.4,4,8,4.72,13221,565,_IZ,0.0,28,11,2017
Екидин,2017-11-29,76,64,-2,0,-5,-2,-0.2,-3.8,1002.0,1028.9,-7.3,0.0,0,1.3,1.99,0.0,3.4,7,9,3.99,13221,565,_IВ,0.0,29,11,2017
Екидин,2017-11-30,80,74,-1,3,-3,-0.1,2.4,-2.1,999.1,1025.8,-5.2,0.0,0,1.2,1.77,2.0,2.8,5,7,4.88,13221,565,_IВ,0.0,30,11,2017
Екидин,2017-12-01,81,75,-5,0,-9,-4.7,-0.2,-8.1,1002.0,1029.2,-10.5,10.0,3,0.84,1.22,2.9,1.4,3,5,3.54,13221,565,^IВ,0.0,1,12,2017
Екидин,2017-12-02,82,73,-5,-2,-8,-5.5,-3.2,-7.1,1009.1,1036.6,-9.5,10.0,6,0.75,1.13,0.7,4.1,5,8,3.33,13221,565,^IВ,0.0,2,12,2017
Екидин,2017-12-03,74,70,-12,-5,-17,-11.3,-5.6,-16.4,1014.6,1042.8,-19.7,10.0,7,0.69,1.02,,1.5,3,5,1.97,13221,565,^IВ,0.0,3,12,2017
Екидин,2017-12-04,77,74,-10,-5,-15,-10.1,-6.2,-13.9,1016.1,1044.2,-17.3,10.0,7,0.67,0.93,,3.1,4,9,2.22,13221,565,^IВ,0.0,4,12,2017
Екидин,2017-12-05,76,70,-10,-8,-11,-8.4,-7.5,-9.5,1012.5,1040.4,-13.4,10.0,7,0.77,1.02,0.3,4.1,5,9,2.48,13221,564,IВ,0.0,5,12,2017
Екидин,2017-12-06,81,77,-10,-6,-12,-8.9,-7.1,-11.1,1009.1,1037.0,-14.6,10.0,7,0.61,0.74,,0.9,3,6,2.53,13221,564,IВ,0.0,6,12,2017
Екидин,2017-12-07,71,58,-10,-1,-16,-9.3,-1.9,-14.5,1002.8,1030.5,-17.1,10.0,7,1.0,2.09,,1.9,6,11,2.16,13221,563,IВ,0.0,7,12,2017
Екидин,2017-12-08,65,62,-4,-1,-7,-3,-0.3,-6.1,987.1,1013.8,-10.7,10.0,6,1.7,2.11,,7.3,8,14,3.23,13221,563,IВ,0.0,8,12,2017
Екидин,2017-12-09,74,68,-3,-2,-5,-2.9,-1.1,-4.3,981.6,1008.2,-8,10.0,7,1.3,1.66,0.6,8.0,11,17,3.64,13221,563,IВ,0.0,9,12,2017
Екидин,2017-12-10,81,77,-7,-5,-10,-6.6,-3.9,-8.7,989.8,1016.9,-11.6,10.0,7,0.73,0.92,1.3,10.6,13,20,3.04,13221,563,IВ,0.0,10,12,2017
Екидин,2017-12-11,76,71,-12,-8,-17,-12.5,-8.4,-16.4,1001.2,1029.3,-19.7,10.0,7,0.58,0.73,0.4,4.1,9,14,1.8,13221,564,IВ,0.0,11,12,2017
Екидин,2017-12-12,76,70,-15,-10,-19,-15.2,-13,-17.2,1007.2,1035.7,-20.5,10.0,8,0.44,0.63,0.3,0.4,1,4,1.46,13221,564,IВ,0.0,12,12,2017
Екидин,2017-12-13,75,70,-20,-14,-27,-20.1,-15,-26.1,1012.6,1041.8,-28.1,10.0,8,0.32,0.56,,1.0,3,5,0.96,13221,564,IВ,0.0,13,12,2017
Екидин,2017-12-14,69,61,-22,-12,-26,-20.8,-13.4,-25.7,1015.5,1044.9,-29.2,10.0,8,0.4,0.84,,0.4,1,4,0.83,13221,563,IВ,0.0,14,12,2017
Екидин,2017-12-15,70,66,-22,-12,-26,-21,-13.6,-25.1,1015.8,1045.2,-28.7,10.0,8,0.39,0.71,,0.6,2,3,0.83,13221,563,IВ,0.0,15,12,2017
Екидин,2017-12-16,68,62,-21,-11,-26,-20.3,-11.6,-25.3,1013.7,1043.0,-29.1,10.0,8,0.44,0.95,,0.1,1,2,0.87,13221,563,IВ,0.0,16,12,2017
Екидин,2017-12-17,68,60,-21,-13,-27,-20.3,-12.5,-26.2,1012.5,1041.7,-29.1,10.0,8,0.45,0.8,,0.9,3,7,0.88,13221,562,IВ,0.0,17,12,2017
Екидин,2017-12-18,68,60,-18,-12,-24,-17.5,-11.1,-22.6,1011.2,1040.1,-26.2,10.0,8,0.54,1.02,,1.8,3,6,1.08,13221,562,IВ,0.0,18,12,2017
Екидин,2017-12-19,68,57,-19,-12,-25,-18.5,-12.4,-23.5,1006.9,1035.7,-26.6,10.0,8,0.51,1.06,,0.1,1,4,0.98,13221,562,IВ,0.0,19,12,2017
Екидин,2017-12-20,70,62,-23,-15,-28,-22.1,-15.1,-27.1,1006.5,1035.8,-30.9,10.0,8,0.33,0.69,,0.4,1,3,0.76,13221,562,IВ,0.0,20,12,2017
Екидин,2017-12-21,70,61,-22,-14,-28,-21.9,-14.7,-27.2,1011.4,1040.7,-30,10.0,8,0.36,0.76,,2.6,4,6,0.78,13221,561,IВ,0.0,21,12,2017
Екидин,2017-12-22,67,58,-20,-13,-25,-19.5,-13.2,-24.1,1010.0,1039.1,-27.2,10.0,8,0.47,0.86,,1.5,3,5,0.91,13221,561,IВ,0.0,22,12,2017
Екидин,2017-12-23,72,69,-15,-6,-22,-14.4,-7.9,-21.1,998.2,1026.4,-25,10.0,8,0.62,1.02,,2.0,5,7,1.54,13221,561,_IВ,0.0,23,12,2017
Екидин,2017-12-24,81,76,-5,-2,-10,-4.5,-1.1,-8.8,984.8,1011.5,-10.6,10.0,8,0.81,0.93,6.2,1.6,3,6,3.63,13221,560,_IВ,0.0,24,12,2017
Екидин,2017-12-25,83,76,-7,-4,-9,-6.1,-3.1,-7.8,973.7,1000.3,-11,10.0,14,0.66,0.83,2.4,2.6,8,10,3.22,13221,560,_IВ,0.0,25,12,2017
Екидин,2017-12-26,83,77,-6,-4,-8,-5,-3.2,-7.4,975.6,1002.1,-9.4,10.0,12,0.73,1.02,0.9,10.3,13,19,3.51,13221,561,IВ,0.0,26,12,2017
Екидин,2017-12-27,76,73,-10,-5,-15,-9.7,-4.4,-14.4,990.5,1017.9,-17.8,10.0,11,0.7,1.02,0.3,7.1,9,15,2.31,13221,561,IВ,0.0,27,12,2017
Екидин,2017-12-28,82,80,-4,-2,-8,-2.6,-0.8,-7.1,1005.8,1032.9,-7.8,10.0,11,0.91,0.99,0.7,8.3,11,15,4.14,13221,561,IВ,0.0,28,12,2017
Екидин,2017-12-29,73,63,-7,-3,-11,-6.1,-2.3,-10.4,1008.3,1035.9,-14.7,10.0,9,1.0,1.53,,5.9,8,11,2.93,13221,561,IВ,0.0,29,12,2017
Екидин,2017-12-30,69,64,-12,-8,-15,-11.5,-7.5,-14.0,1008.4,1036.6,-18.2,10.0,9,0.81,1.21,,1.5,5,8,1.75,13221,562,IВ,0.0,30,12,2017
Екидин,2017-12-31,71,58,-12,-3,-19,-12.1,-4.1,-18.3,1009.4,1037.6,-20.8,10.0,9,0.81,1.63,,1.1,3,6,1.78,13221,562,IВ,0.0,31,12,2017
Екидин,2018-01-01,67,60,-9,-5,-12,-8.2,-5.2,-10.8,1007.6,1035.3,-15.3,10.0,9,1.1,1.63,,5.3,12,16,2.21,13221,562,_IВ,0.0,1,1,2018
Екидин,2018-01-02,59,55,-8,-5,-10,-6.7,-4.5,-9.1,1002.4,1029.8,-15.5,10.0,9,1.5,1.94,,7.0,10,16,2.2,13221,562,_IВ,0.0,2,1,2018
Екидин,2018-01-03,65,56,-10,-6,-14,-9.5,-5.1,-13.4,1000.9,1028.6,-17.6,10.0,9,1.1,1.5,,3.0,6,9,1.95,13221,563,_IВ,0.0,3,1,2018
Екидин,2018-01-04,65,50,-14,-7,-17,-13.2,-8.4,-16.3,1003.5,1031.6,-20.7,10.0,9,0.85,1.58,,4.8,8,13,1.41,13221,563,IВ,0.0,4,1,2018
Екидин,2018-01-05,64,54,-14,-7,-19,-13.2,-8.2,-17.7,1005.7,1033.9,-21.7,10.0,9,0.88,1.48,,6.1,8,13,1.41,13221,564,IВ,0.0,5,1,2018
Екидин,2018-01-06,64,55,-14,-10,-17,-13.4,-10,-16.2,1005.1,1033.3,-21,10.0,9,0.8,1.26,,5.0,8,11,1.41,13221,564,IВ,0.0,6,1,2018
Екидин,2018-01-07,64,54,-16,-10,-19,-15,-10.6,-18.3,1003.2,1031.5,-23.2,10.0,9,0.71,1.19,,1.8,5,9,1.22,13221,564,IВ,0.0,7,1,2018
Екидин,2018-01-08,71,67,-17,-8,-22,-16.2,-7.4,-20.8,1000.1,1028.5,-24.4,10.0,9,0.53,0.83,,4.0,8,11,1.36,13221,564,IВ,0.0,8,1,2018
Екидин,2018-01-09,81,71,-6,-3,-8,-5,-2.4,-7.6,996.0,1023.1,-9.6,10.0,10,0.83,1.33,1.9,8.4,10,14,3.41,13221,564,IВ,0.0,9,1,2018
Екидин,2018-01-10,88,85,-1,0,-3,-1.2,-0.1,-3.0,984.8,1011.2,-4.5,10.0,10,0.65,0.84,5.6,10.0,12,17,4.96,13221,565,^IВ,0.0,10,1,2018
Екидин,2018-01-11,83,74,-9,-1,-13,-8.9,-0.4,-12.1,987.2,1014.5,-14.4,10.0,11,0.53,0.68,0.5,12.6,15,22,2.71,13221,565,^IВ,0.0,11,1,2018
Екидин,2018-01-12,78,71,-14,-11,-17,-13.6,-10.8,-16.1,998.6,1026.7,-18.4,10.0,11,0.49,0.62,0.2,7.5,10,14,1.67,13221,565,^IВ,0.0,12,1,2018
Екидин,2018-01-13,84,75,-20,-14,-29,-20.1,-14.3,-28.5,1003.4,1032.3,-30.8,10.0,11,0.2,0.34,1.2,1.1,5,9,1.14,13221,565,^IВ,0.0,13,1,2018
Екидин,2018-01-14,77,69,-27,-22,-30,-27,-23.7,-29.1,1008.2,1038.1,-31.3,10.0,11,0.16,0.26,,0.5,2,4,0.53,13221,564,IВ,0.0,14,1,2018
Екидин,2018-01-15,73,68,-28,-23,-33,-27.4,-21.4,-32.2,1007.0,1036.9,-35,10.0,11,0.19,0.32,,2.5,4,8,0.5,13221,564,IВ,0.0,15,1,2018
Екидин,2018-01-16,76,73,-23,-18,-27,-22.7,-18.3,-25.5,1006.4,1035.7,-28.4,10.0,11,0.25,0.33,,0.6,3,6,0.76,13221,563,IВ,0.0,16,1,2018
Екидин,2018-01-17,73,68,-22,-17,-25,-21,-15.8,-24.3,1005.6,1034.7,-27.2,10.0,11,0.33,0.49,,0.8,2,4,0.85,13221,563,IВ,0.0,17,1,2018
Екидин,2018-01-18,74,68,-25,-17,-30,-25.1,-19.2,-28.6,1005.9,1035.5,-31.5,10.0,11,0.22,0.39,,0.1,1,4,0.61,13221,563,IВ,0.0,18,1,2018
Екидин,2018-01-19,74,71,-24,-14,-28,-23.3,-16.4,-27.1,1003.3,1032.6,-30.1,10.0,11,0.27,0.49,,0.1,1,2,0.72,13221,563,IВ,0.0,19,1,2018
Екидин,2018-01-20,74,67,-16,-5,-27,-15.5,-3.4,-25.8,1003.1,1031.6,-28.8,10.0,11,0.63,1.33,,2.3,9,12,1.59,13221,562,_IВ,0.0,20,1,2018
Екидин,2018-01-21,74,69,-11,-6,-16,-10.4,-5.8,-15.0,1001.9,1029.6,-18.3,10.0,11,0.73,0.93,,3.1,6,11,2.09,13221,562,_IВ,0.0,21,1,2018
Екидин,2018-01-22,72,62,-17,-14,-20,-16.5,-14.9,-19.0,1007.0,1035.6,-23,10.0,12,0.48,0.7,,5.4,9,14,1.22,13221,562,_IВ,0.0,22,1,2018
Екидин,2018-01-23,67,57,-19,-13,-21,-18.1,-14,-19.8,1013.9,1042.9,-24.6,10.0,11,0.52,0.91,,3.3,5,10,0.98,13221,562,_IВ,0.0,23,1,2018
Екидин,2018-01-24,66,63,-20,-15,-24,-19.3,-14.8,-22.9,1015.3,1044.5,-27.6,10.0,11,0.47,0.65,,4.1,9,14,0.89,13221,563,_IВ,0.0,24,1,2018
Екидин,2018-01-25,65,57,-21,-15,-25,-21.2,-17.6,-24.2,1020.6,1050.1,-28.9,10.0,12,0.41,0.67,,3.9,10,13,0.74,13221,563,IВ,0.0,25,1,2018
Екидин,2018-01-26,66,61,-25,-19,-28,-24.8,-20.5,-27.1,1026.5,1056.6,-31.2,10.0,11,0.29,0.47,,4.6,8,11,0.55,13221,563,IВ,0.0,26,1,2018
Екидин,2018-01-27,70,66,-26,-20,-30,-26.3,-22,-29.0,1028.8,1059.2,-31.8,10.0,11,0.22,0.36,,4.1,6,9,0.52,13221,563,IВ,0.0,27,1,2018
Екидин,2018-01-28,66,57,-26,-20,-32,-25.7,-19.2,-30.6,1026.4,1056.7,-34.1,10.0,11,0.29,0.56,,1.1,4,8,0.5,13221,564,IВ,0.0,28,1,2018
Екидин,2018-01-29,67,64,-26,-16,-32,-25.1,-16.7,-31.1,1020.7,1050.7,-34.7,10.0,11,0.28,0.51,,1.4,3,4,0.58,13221,564,IВ,0.0,29,1,2018
Екидин,2018-01-30,68,54,-23,-12,-31,-22.7,-11.8,-29.8,1013.0,1042.5,-32.8,10.0,11,0.42,1.1,,0.9,3,6,0.73,13221,564,IВ,0.0,30,1,2018
Екидин,2018-01-31,68,63,-18,-13,-22,-17.6,-15.3,-21.3,1002.1,1030.8,-25.2,10.0,11,0.51,0.63,,0.4,1,4,1.04,13221,564,IВ,0.0,31,1,2018
Екидин,2018-02-01,69,61,-21,-12,-27,-20.3,-11.7,-25.7,1002.4,1031.3,-28.8,10.0,11,0.43,0.87,,1.1,2,8,0.87,13221,564,IВ,0.0,1,2,2018
Екидин,2018-02-02,72,67,-11,-4,-20,-10.3,-4.9,-19.3,997.6,1025.3,-23.3,10.0,11,0.8,1.12,0.3,2.3,4,8,2.14,13221,563,IВ,0.0,2,2,2018
Екидин,2018-02-03,81,76,-10,-7,-17,-9.6,-7.2,-15.6,1001.5,1029.2,-18.9,10.0,12,0.56,0.74,1.2,1.5,2,4,2.43,13221,563,IВ,0.0,3,2,2018
Екидин,2018-02-04,75,67,-18,-15,-23,-18.2,-15,-22.4,1010.0,1038.9,-26.2,10.0,12,0.38,0.6,0.2,0.8,2,4,1.11,13221,564,IВ,0.0,4,2,2018
Екидин,2018-02-05,72,68,-23,-14,-28,-23.2,-15.4,-27.3,1009.9,1039.4,-30.3,10.0,12,0.28,0.53,,0.6,2,5,0.73,13221,564,IВ,0.0,5,2,2018
Екидин,2018-02-06,75,68,-20,-12,-24,-19.7,-12.1,-23.7,1014.0,1043.1,-26.5,10.0,12,0.35,0.66,,3.5,4,7,0.99,13221,564,IВ,0.0,6,2,2018
Екидин,2018-02-07,72,62,-21,-13,-26,-20.6,-13,-25.6,1020.5,1050.0,-28,10.0,12,0.38,0.88,,1.8,5,8,0.89,13221,564,IВ,0.0,7,2,2018
Екидин,2018-02-08,71,64,-19,-14,-24,-18.1,-13.6,-23.2,1020.5,1049.7,-26.3,10.0,12,0.45,0.74,,1.8,3,5,1.07,13221,564,IВ,0.0,8,2,2018
Екидин,2018-02-09,72,68,-18,-7,-28,-17.9,-6.4,-26.5,1012.6,1041.6,-29.8,10.0,12,0.52,1.02,,2.4,6,10,1.28,13221,563,IВ,0.0,9,2,2018
Екидин,2018-02-10,72,63,-17,-11,-22,-16.2,-9.4,-20.7,1001.6,1030.0,-23.1,10.0,12,0.51,0.83,,0.5,3,11,1.28,13221,563,IВ,0.0,10,2,2018
Екидин,2018-02-11,70,60,-19,-10,-26,-19.2,-11.4,-25.3,999.0,1027.8,-28.1,10.0,12,0.45,0.98,,0.6,2,10,0.98,13221,563,IВ,0.0,11,2,2018
Екидин,2018-02-12,74,64,-20,-12,-25,-19.8,-14,-24.1,996.4,1025.1,-26.5,10.0,12,0.36,0.7,,0.6,2,5,0.95,13221,563,IВ,0.0,12,2,2018
Екидин,2018-02-13,75,68,-22,-12,-28,-22,-14.9,-26.7,991.4,1020.2,-29,10.0,12,0.29,0.56,,0.5,1,4,0.82,13221,562,IВ,0.0,13,2,2018
Екидин,2018-02-14,77,70,-23,-18,-27,-22.5,-18.6,-25.9,994.9,1023.9,-28.2,10.0,12,0.23,0.35,0.4,2.4,4,6,0.79,13221,562,IВ,0.0,14,2,2018
Екидин,2018-02-15,74,68,-22,-18,-25,-21.1,-18.4,-24.3,1002.4,1031.4,-27.3,10.0,13,0.3,0.41,0.0,4.1,6,10,0.85,13221,562,IВ,0.0,15,2,2018
Екидин,2018-02-16,75,68,-23,-17,-28,-23,-16.4,-27.4,1013.3,1042.9,-29.8,10.0,13,0.26,0.48,,2.0,3,5,0.74,13221,562,_IВ,0.0,16,2,2018
Екидин,2018-02-17,71,65,-16,-9,-24,-16.3,-9.4,-22.7,1014.2,1043.0,-24.8,10.0,13,0.55,0.96,,1.3,3,6,1.23,13221,561,_IВ,0.0,17,2,2018
Екидин,2018-02-18,76,65,-22,-13,-29,-22.3,-13.6,-28.0,1014.2,1043.7,-30.3,10.0,13,0.3,0.66,,0.3,1,7,0.81,13221,561,_IВ,0.0,18,2,2018
Екидин,2018-02-19,72,60,-19,-9,-28,-18.8,-10,-26.9,1011.3,1040.4,-29.3,10.0,13,0.51,1.12,,0.9,2,6,1.05,13221,561,_IВ,0.0,19,2,2018
Екидин,2018-02-20,69,63,-10,-4,-17,-9.8,-4,-16.1,1000.2,1027.9,-20.2,10.0,13,0.99,1.44,,4.8,9,12,2.09,13221,562,_IВ,0.0,20,2,2018
Екидин,2018-02-21,72,66,-7,-4,-14,-6.1,-3.9,-12.2,989.7,1016.7,-15.6,10.0,13,1.1,1.54,,5.6,8,12,2.87,13221,562,IВ,0.0,21,2,2018
Екидин,2018-02-22,76,68,-18,-10,-23,-17.4,-10.1,-22.4,1000.2,1028.7,-24.8,10.0,13,0.42,0.78,,2.6,4,7,1.22,13221,563,IВ,0.0,22,2,2018
Екидин,2018-02-23,73,65,-16,-7,-23,-15.8,-7.3,-22.2,998.0,1026.3,-25.4,10.0,13,0.59,1.12,0.0,1.8,4,6,1.42,13221,563,IВ,0.0,23,2,2018
Екидин,2018-02-24,75,64,-12,-7,-17,-11.7,-8.2,-16.3,997.5,1025.3,-18.1,10.0,13,0.64,1.11,0.2,1.6,3,5,1.89,13221,564,IВ,0.0,24,2,2018
Екидин,2018-02-25,76,65,-14,-4,-23,-14.1,-3.5,-22.3,997.9,1026.1,-24.7,10.0,13,0.62,1.32,,0.4,1,3,1.65,13221,564,IВ,0.0,25,2,2018
Екидин,2018-02-26,76,70,-6,0,-12,-6.1,0.3,-15.3,994.5,1021.7,-17.9,10.0,13,1.0,1.77,,2.9,10,12,3.09,13221,564,IВ,0.0,26,2,2018
Екидин,2018-02-27,80,73,-3,0,-6,-1.3,1.3,-4.9,987.0,1013.5,-8,10.0,13,1.1,1.38,3.1,7.3,11,15,4.53,13221,565,^IВ,0.0,27,2,2018
Екидин,2018-02-28,85,78,-4,-1,-9,-3.3,0.3,-7.8,989.7,1016.5,-10.8,10.0,12,0.73,1.02,,3.3,5,8,4.11,13221,565,^IВ,0.0,28,2,2018
Екидин,2018-03-01,69,61,-16,-9,-22,-15.9,-7.7,-20.5,996.6,1024.9,-24.5,10.0,12,0.55,0.74,,4.3,7,9,1.31,13221,565,_IВ,0.0,1,3,2018
Екидин,2018-03-02,65,58,-21,-12,-28,-21,-13,-27.0,1000.5,1029.5,-30.7,10.0,12,0.44,0.88,,0.9,2,6,0.82,13221,565,_IВ,0.0,2,3,2018
Екидин,2018-03-03,66,58,-17,-8,-25,-16.3,-8.1,-24.2,997.5,1025.8,-28.1,10.0,12,0.66,1.31,,1.1,3,7,1.22,13221,565,_IВ,0.0,3,3,2018
Екидин,2018-03-04,73,67,-8,-1,-13,-7.2,-0.9,-12.4,988.6,1015.7,-16.6,10.0,13,1.0,1.76,2.0,1.6,3,5,2.66,13221,565,_IВ,0.0,4,3,2018
Екидин,2018-03-05,71,64,-8,-1,-13,-7,-0.6,-11.9,991.6,1018.8,-15.7,10.0,13,1.1,1.99,,3.4,6,10,2.68,13221,565,_IВ,0.0,5,3,2018
Екидин,2018-03-06,77,72,-2,0,-9,0.5,3.9,-7.8,975.2,1001.2,-10.3,10.0,10,1.5,1.91,1.2,11.9,15,24,4.99,13221,566,_IВ,0.0,6,3,2018
Екидин,2018-03-07,75,67,-12,-8,-14,-11.2,-7.7,-13.9,992.3,1019.9,-17.3,10.0,8,0.65,0.97,,10.9,14,29,1.99,13221,566,IВ,0.0,7,3,2018
Екидин,2018-03-08,66,53,-12,-5,-18,-12.2,-4.8,-17.4,999.6,1027.5,-20.7,10.0,8,0.94,1.93,,2.4,4,11,1.62,13221,566,IВ,0.0,8,3,2018
Екидин,2018-03-09,74,60,-6,-2,-9,-5.1,-1.7,-8.1,986.1,1013.0,-13.9,10.0,8,1.0,1.41,1.9,2.0,5,7,3.18,13221,566,IВ,0.0,9,3,2018
Екидин,2018-03-10,75,68,-7,-2,-11,-6.1,-2.9,-9.9,984.0,1010.9,-12.5,10.0,9,1.0,1.54,,3.4,5,9,2.92,13221,566,IВ,0.0,10,3,2018
Екидин,2018-03-11,73,65,-12,-7,-18,-11.5,-6,-16.6,990.5,1018.2,-19.9,10.0,9,0.72,1.11,,5.1,7,10,1.91,13221,566,IВ,0.0,11,3,2018
Екидин,2018-03-12,70,67,-11,-6,-14,-10.9,-7.1,-13.4,995.4,1023.1,-17,10.0,9,0.82,1.12,,6.5,9,13,1.88,13221,567,IВ,0.0,12,3,2018
Екидин,2018-03-13,79,70,-5,0,-12,-4.7,0,-11.3,990.9,1017.8,-15.4,10.0,8,0.87,1.03,2.4,7.9,10,13,3.57,13221,567,IВ,0.0,13,3,2018
Екидин,2018-03-14,74,65,-9,-4,-14,-9,-3,-12.8,989.5,1016.8,-17,10.0,11,0.8,1.43,1.5,6.1,9,14,2.34,13221,567,IВ,0.0,14,3,2018
Екидин,2018-03-15,70,59,-14,-3,-22,-13.5,-4.3,-20.8,1001.1,1029.2,-23.1,10.0,11,0.77,1.74,,0.8,4,7,1.6,13221,568,IВ,0.0,15,3,2018
Екидин,2018-03-16,77,67,-15,-5,-24,-14.8,-6.1,-23.3,1004.2,1032.6,-25.5,10.0,11,0.56,1.22,,0.6,2,3,1.59,13221,568,IВ,0.0,16,3,2018
Екидин,2018-03-17,67,58,-11,-2,-23,-10.6,-0.4,-19.1,1000.7,1028.5,-22.9,10.0,11,1.1,1.99,,1.4,2,5,2.04,13221,568,IВ,0.0,17,3,2018
Екидин,2018-03-18,68,63,-4,0,-9,-3,2.6,-7.9,993.8,1020.7,-11.9,10.0,11,1.7,2.68,,2.0,5,8,3.41,13221,568,IВ,0.0,18,3,2018
Екидин,2018-03-19,75,71,-4,0,-9,-3.4,2,-8.4,988.3,1015.1,-12.5,10.0,8,1.2,1.77,0.8,7.0,11,16,3.66,13221,569,IВ,0.0,19,3,2018
Екидин,2018-03-20,73,59,-8,0,-17,-7,2.3,-16.4,996.5,1023.8,-19.7,10.0,7,1.1,1.74,1.4,4.0,8,12,3.0,13221,569,IВ,0.0,20,3,2018
Екидин,2018-03-21,79,74,0,0,-1,1.9,4.6,0.7,987.5,1013.7,-2.8,10.0,6,1.5,1.81,,3.4,7,11,5.56,13221,570,IВ,0.0,21,3,2018
Екидин,2018-03-22,78,69,-1,0,-2,0.7,3.8,-1.1,979.6,1005.8,-4.2,9.0,4,1.4,2.34,,3.1,7,10,5.03,13221,572,I~,0.0,22,3,2018
Екидин,2018-03-23,80,76,-1,0,-3,-0.1,2,-2.2,981.3,1007.5,-4.4,7.0,3,1.2,1.48,3.8,9.1,12,18,4.87,13221,583,~,24.8,23,3,2018
Екидин,2018-03-24,77,68,-6,-1,-9,-5,-1.9,-8.1,989.3,1016.2,-10.7,6.0,1,1.0,1.55,,7.8,11,15,3.25,13221,796,I,49.7,24,3,2018
Екидин,2018-03-25,77,73,-1,0,-4,0.6,3.5,-2.6,979.3,1005.4,-6,6.0,1,1.5,1.83,0.3,3.6,6,11,4.91,13221,821,W,74.6,25,3,2018
Екидин,2018-03-26,77,68,-2,0,-7,-2.1,1,-6.1,990.3,1016.9,-8.3,6.0,1,1.2,1.88,0.4,4.8,7,13,4.05,13221,805,W,65.5,26,3,2018
Екидин,2018-03-27,73,67,-3,1,-8,-2.1,0.8,-6.8,996.7,1023.5,-9,6.0,1,1.5,2.09,,4.8,7,10,3.84,13221,806,I,66.0,27,3,2018
Екидин,2018-03-28,74,66,-3,1,-7,-1.6,3.9,-6.4,996.1,1022.9,-9.4,5.0,1,1.6,2.62,,4.0,6,8,4.07,13221,834,I,82.4,28,3,2018
Екидин,2018-03-29,75,73,1,2,0,1.7,2.3,0.7,989.5,1015.7,-3,0.0,0,1.7,1.93,0.0,5.9,8,14,5.19,13221,871,I,106.0,29,3,2018
Екидин,2018-03-30,83,78,-4,0,-8,-3.1,0.8,-6.8,987.6,1014.2,-10,10.0,4,0.86,1.35,9.1,7.5,14,19,4.06,13221,880,^W,113.0,30,3,2018
