МЕТЕОРОЛОГИЧЕСКАЯ БАЗА ДАННЫХ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
"Табл. 2.1.2 Температура поверхности почвы, град.",,,,
Станция,Дата,Сред,Макс,Мин
Екидин,2016-02-28 00:00:00,-1,0,-3
Екидин,2016-02-29 00:00:00,-1,0,-3
Екидин,2016-03-01 00:00:00,-3,-2,-4
Екидин,2016-03-02 00:00:00,-4,-2,-7
Екидин,2016-03-03 00:00:00,-6,0,-11
Екидин,2016-03-04 00:00:00,-2,0,-7
Екидин,2016-03-05 00:00:00,-2,0,-7
Екидин,2016-03-06 00:00:00,0,0,-1
Екидин,2016-03-07 00:00:00,0,0,0
Екидин,2016-03-08 00:00:00,0,0,-1
Екидин,2016-03-09 00:00:00,0,2,-2
Екидин,2016-03-10 00:00:00,1,5,-2
Екидин,2016-03-11 00:00:00,0,4,-3
Екидин,2016-03-12 00:00:00,1,7,-3
Екидин,2016-03-13 00:00:00,2,3,0
Екидин,2016-03-14 00:00:00,0,1,-2
Екидин,2016-03-15 00:00:00,0,6,-4
Екидин,2016-03-16 00:00:00,1,2,-1
Екидин,2016-03-17 00:00:00,-2,0,-3
Екидин,2016-03-18 00:00:00,-2,1,-3
Екидин,2016-03-19 00:00:00,0,4,-2
Екидин,2016-03-20 00:00:00,7,17,1
Екидин,2016-03-21 00:00:00,3,8,-4
Екидин,2016-03-22 00:00:00,-3,2,-8
Екидин,2016-03-23 00:00:00,1,10,-6
Екидин,2016-03-24 00:00:00,3,5,1
Екидин,2016-03-25 00:00:00,3,12,-2
Екидин,2016-03-26 00:00:00,5,17,-2
Екидин,2016-03-27 00:00:00,8,19,2
Екидин,2016-03-28 00:00:00,10,20,5
Екидин,2016-03-29 00:00:00,5,7,3
Екидин,2016-03-30 00:00:00,7,12,4
Екидин,2016-03-31 00:00:00,9,14,5
Екидин,2016-04-01 00:00:00,5,9,3
Екидин,2016-04-02 00:00:00,4,7,1
Екидин,2016-04-03 00:00:00,10,18,4
Екидин,2016-04-04 00:00:00,10,18,6
Екидин,2016-04-05 00:00:00,6,11,3
Екидин,2016-04-06 00:00:00,6,13,1
Екидин,2016-04-07 00:00:00,5,12,2
Екидин,2016-04-08 00:00:00,4,10,0
Екидин,2016-04-09 00:00:00,7,16,1
Екидин,2016-04-10 00:00:00,7,18,-2
Екидин,2016-04-11 00:00:00,12,21,6
Екидин,2016-04-12 00:00:00,12,24,3
Екидин,2016-04-13 00:00:00,14,28,2
Екидин,2016-04-14 00:00:00,14,31,3
Екидин,2016-04-15 00:00:00,15,28,8
Екидин,2016-04-16 00:00:00,19,37,7
Екидин,2016-04-17 00:00:00,19,38,4
Екидин,2016-04-18 00:00:00,19,30,13
Екидин,2016-04-19 00:00:00,16,23,13
Екидин,2016-04-20 00:00:00,16,31,6
Екидин,2016-04-21 00:00:00,15,28,8
Екидин,2016-04-22 00:00:00,19,37,6
Екидин,2016-04-23 00:00:00,14,28,5
Екидин,2016-04-24 00:00:00,15,30,3
Екидин,2016-04-25 00:00:00,16,34,5
Екидин,2016-04-26 00:00:00,16,36,1
Екидин,2016-04-27 00:00:00,16,36,2
Екидин,2016-04-28 00:00:00,15,34,3
Екидин,2016-04-29 00:00:00,16,35,1
Екидин,2016-04-30 00:00:00,17,36,2
Екидин,2016-05-01 00:00:00,15,26,8
Екидин,2016-05-02 00:00:00,17,30,8
Екидин,2016-05-03 00:00:00,17,37,4
Екидин,2016-05-04 00:00:00,14,28,6
Екидин,2016-05-05 00:00:00,18,40,2
Екидин,2016-05-06 00:00:00,17,32,4
Екидин,2016-05-07 00:00:00,18,31,8
Екидин,2016-05-08 00:00:00,16,24,9
Екидин,2016-05-09 00:00:00,10,21,1
Екидин,2016-05-10 00:00:00,17,40,0
Екидин,2016-05-11 00:00:00,16,30,3
Екидин,2016-05-12 00:00:00,19,40,2
Екидин,2016-05-13 00:00:00,22,41,7
Екидин,2016-05-14 00:00:00,23,40,9
Екидин,2016-05-15 00:00:00,16,25,10
Екидин,2016-05-16 00:00:00,10,20,7
Екидин,2016-05-17 00:00:00,14,32,0
Екидин,2016-05-18 00:00:00,18,38,1
Екидин,2016-05-19 00:00:00,22,40,6
Екидин,2016-05-20 00:00:00,25,41,9
Екидин,2016-05-21 00:00:00,25,43,10
Екидин,2016-05-22 00:00:00,25,42,10
Екидин,2016-05-23 00:00:00,23,37,13
Екидин,2016-05-24 00:00:00,24,42,14
Екидин,2016-05-25 00:00:00,25,47,10
Екидин,2016-05-26 00:00:00,27,50,12
Екидин,2016-05-27 00:00:00,26,49,9
Екидин,2016-05-28 00:00:00,28,51,13
Екидин,2016-05-29 00:00:00,29,50,11
Екидин,2016-05-30 00:00:00,29,50,12
Екидин,2016-05-31 00:00:00,24,44,12
Екидин,2016-06-01 00:00:00,21,39,8
Екидин,2016-06-02 00:00:00,20,39,10
Екидин,2016-06-03 00:00:00,27,54,11
Екидин,2016-06-04 00:00:00,27,46,15
Екидин,2016-06-05 00:00:00,23,38,9
Екидин,2016-06-06 00:00:00,25,46,10
Екидин,2016-06-07 00:00:00,24,35,19*
Екидин,2016-06-08 00:00:00,24,38,14
Екидин,2016-06-09 00:00:00,29,49,14
Екидин,2016-06-10 00:00:00,29,45,17
Екидин,2016-06-11 00:00:00,22,30,14
Екидин,2016-06-12 00:00:00,22,35,11
Екидин,2016-06-13 00:00:00,25,42,10
Екидин,2016-06-14 00:00:00,26,45,12
Екидин,2016-06-15 00:00:00,27,42,14
Екидин,2016-06-16 00:00:00,28,45,12
Екидин,2016-06-17 00:00:00,29,47,14
Екидин,2016-06-18 00:00:00,24,38,11
Екидин,2016-06-19 00:00:00,27,46,11
Екидин,2016-06-20 00:00:00,27,46,12
Екидин,2016-06-21 00:00:00,27,48,13
Екидин,2016-06-22 00:00:00,25,42,11
Екидин,2016-06-23 00:00:00,27,48,11
Екидин,2016-06-24 00:00:00,24,42,13
Екидин,2016-06-25 00:00:00,26,38,19
Екидин,2016-06-26 00:00:00,17,24,14
Екидин,2016-06-27 00:00:00,18,30,9
Екидин,2016-06-28 00:00:00,18,24,12
Екидин,2016-06-29 00:00:00,24,41,14
Екидин,2016-06-30 00:00:00,24,45,11
Екидин,2016-07-01 00:00:00,24,42,12
Екидин,2016-07-02 00:00:00,23,42,12
Екидин,2016-07-03 00:00:00,25,42,14
Екидин,2016-07-04 00:00:00,26,45,12
Екидин,2016-07-05 00:00:00,29,49,14
Екидин,2016-07-06 00:00:00,29,48,15
Екидин,2016-07-07 00:00:00,29,48,13
Екидин,2016-07-08 00:00:00,32,53,20
Екидин,2016-07-09 00:00:00,32,52,16
Екидин,2016-07-10 00:00:00,33,56,16
Екидин,2016-07-11 00:00:00,36,56,23
Екидин,2016-07-12 00:00:00,35,54,24*
Екидин,2016-07-13 00:00:00,30,49,19
Екидин,2016-07-14 00:00:00,28,47,15
Екидин,2016-07-15 00:00:00,29,48,13
Екидин,2016-07-16 00:00:00,23,33,16
Екидин,2016-07-17 00:00:00,20,24,17
Екидин,2016-07-18 00:00:00,26,48,15
Екидин,2016-07-19 00:00:00,26,44,16
Екидин,2016-07-20 00:00:00,27,43,19
Екидин,2016-07-21 00:00:00,25,41,14
Екидин,2016-07-22 00:00:00,26,43,14
Екидин,2016-07-23 00:00:00,27,48,13
Екидин,2016-07-24 00:00:00,30,49,16
Екидин,2016-07-25 00:00:00,31,53,16
Екидин,2016-07-26 00:00:00,28,53,16
Екидин,2016-07-27 00:00:00,23,37,16
Екидин,2016-07-28 00:00:00,23,38,15
Екидин,2016-07-29 00:00:00,21,34,10
Екидин,2016-07-30 00:00:00,26,52,11
Екидин,2016-07-31 00:00:00,28,50,14
Екидин,2016-08-01 00:00:00,28,45,13
Екидин,2016-08-02 00:00:00,25,42,12
Екидин,2016-08-03 00:00:00,26,52,10
Екидин,2016-08-04 00:00:00,31,54,14
Екидин,2016-08-05 00:00:00,32,53,19
Екидин,2016-08-06 00:00:00,31,54,14
Екидин,2016-08-07 00:00:00,32,55,15
Екидин,2016-08-08 00:00:00,30,50,14
Екидин,2016-08-09 00:00:00,31,54,16
Екидин,2016-08-10 00:00:00,34,55,19
Екидин,2016-08-11 00:00:00,33,52,20
Екидин,2016-08-12 00:00:00,31,54,16
Екидин,2016-08-13 00:00:00,31,53,17
Екидин,2016-08-14 00:00:00,30,55,16
Екидин,2016-08-15 00:00:00,30,52,14
Екидин,2016-08-16 00:00:00,30,51,14
Екидин,2016-08-17 00:00:00,28,48,18
Екидин,2016-08-18 00:00:00,30,52,17
Екидин,2016-08-19 00:00:00,31,52,18
Екидин,2016-08-20 00:00:00,29,46,15
Екидин,2016-08-21 00:00:00,28,45,15
Екидин,2016-08-22 00:00:00,25,48,10
Екидин,2016-08-23 00:00:00,26,50,10
Екидин,2016-08-24 00:00:00,27,52,11
Екидин,2016-08-25 00:00:00,28,50,11
Екидин,2016-08-26 00:00:00,29,52,14
Екидин,2016-08-27 00:00:00,28,50,14
Екидин,2016-08-28 00:00:00,28,46,17
Екидин,2016-08-29 00:00:00,25,48,9
Екидин,2016-08-30 00:00:00,23,37,11
Екидин,2016-08-31 00:00:00,21,43,4
Екидин,2016-09-01 00:00:00,23,43,8
Екидин,2016-09-02 00:00:00,23,44,11
Екидин,2016-09-03 00:00:00,25,42,19
Екидин,2016-09-04 00:00:00,21,40,8
Екидин,2016-09-05 00:00:00,23,49,10
Екидин,2016-09-06 00:00:00,23,46,10
Екидин,2016-09-07 00:00:00,24,42,11
Екидин,2016-09-08 00:00:00,17,24,12
Екидин,2016-09-09 00:00:00,18,30,9
Екидин,2016-09-10 00:00:00,18,24,14
Екидин,2016-09-11 00:00:00,14,20,10
Екидин,2016-09-12 00:00:00,11,24,8
Екидин,2016-09-13 00:00:00,13,25,6
Екидин,2016-09-14 00:00:00,14,25,8
Екидин,2016-09-15 00:00:00,17,28,9
Екидин,2016-09-16 00:00:00,15,23,10
Екидин,2016-09-17 00:00:00,16,29,8
Екидин,2016-09-18 00:00:00,15,32,4
Екидин,2016-09-19 00:00:00,14,25,6
Екидин,2016-09-20 00:00:00,16,36,6
Екидин,2016-09-21 00:00:00,16,33,5
Екидин,2016-09-22 00:00:00,18,36,8
Екидин,2016-09-23 00:00:00,17,32,8
Екидин,2016-09-24 00:00:00,16,30,8
Екидин,2016-09-25 00:00:00,15,32,3
Екидин,2016-09-26 00:00:00,16,35,3
Екидин,2016-09-27 00:00:00,16,30,6
Екидин,2016-09-28 00:00:00,19,37,12
Екидин,2016-09-29 00:00:00,15,30,7
Екидин,2016-09-30 00:00:00,11,18,7
Екидин,2016-10-01 00:00:00,11,20,5
Екидин,2016-10-02 00:00:00,8,18,2
Екидин,2016-10-03 00:00:00,13,25,5
Екидин,2016-10-04 00:00:00,14,32,4
Екидин,2016-10-05 00:00:00,16,32,6
Екидин,2016-10-06 00:00:00,14,28,6
Екидин,2016-10-07 00:00:00,7,15,2
Екидин,2016-10-08 00:00:00,6,21,-3
Екидин,2016-10-09 00:00:00,4,8,1
Екидин,2016-10-10 00:00:00,5,8,3
Екидин,2016-10-11 00:00:00,3,6,0
Екидин,2016-10-12 00:00:00,0,10,-4
Екидин,2016-10-13 00:00:00,1,8,-4
Екидин,2016-10-14 00:00:00,2,8,-2
Екидин,2016-10-15 00:00:00,2,8,-2
Екидин,2016-10-16 00:00:00,3,8,-2
Екидин,2016-10-17 00:00:00,2,9,-1
Екидин,2016-10-18 00:00:00,-1,0,-2
Екидин,2016-10-19 00:00:00,-1,3,-3
Екидин,2016-10-20 00:00:00,-1,0,-3
Екидин,2016-10-21 00:00:00,-3,1,-7
Екидин,2016-10-22 00:00:00,-3,3,-7
Екидин,2016-10-23 00:00:00,-4,0,-7
Екидин,2016-10-24 00:00:00,-4,-1,-6
Екидин,2016-10-25 00:00:00,-3,2,-8
Екидин,2016-10-26 00:00:00,0,10,-5
Екидин,2016-10-27 00:00:00,-3,8,-9
Екидин,2016-10-28 00:00:00,-2,6,-6
Екидин,2016-10-29 00:00:00,1,8,-6
Екидин,2016-10-30 00:00:00,0,5,-3
Екидин,2016-10-31 00:00:00,0,5,-4
Екидин,2016-11-01 00:00:00,3,6,-2
Екидин,2016-11-02 00:00:00,2,11,-3
Екидин,2016-11-03 00:00:00,0,4,-4
Екидин,2016-11-04 00:00:00,-4,-1,-7
Екидин,2016-11-05 00:00:00,-4,0,-9
Екидин,2016-11-06 00:00:00,-1,4,-4
Екидин,2016-11-07 00:00:00,-4,0,-8
Екидин,2016-11-08 00:00:00,-3,1,-8
Екидин,2016-11-09 00:00:00,1,10,-4
Екидин,2016-11-10 00:00:00,0,4,-2
Екидин,2016-11-11 00:00:00,0,2,-5
Екидин,2016-11-12 00:00:00,-2,2,-7
Екидин,2016-11-13 00:00:00,0,4,-2
Екидин,2016-11-14 00:00:00,-6,-2,-9
Екидин,2016-11-15 00:00:00,-19,-9,-26
Екидин,2016-11-16 00:00:00,-20,-10,-26
Екидин,2016-11-17 00:00:00,-18,-7,-25
Екидин,2016-11-18 00:00:00,-17,-5,-24
Екидин,2016-11-19 00:00:00,-19,-13,-25
Екидин,2016-11-20 00:00:00,-24,-18,-28
Екидин,2016-11-21 00:00:00,-23,-17,-27
Екидин,2016-11-22 00:00:00,-20,-9,-28
Екидин,2016-11-23 00:00:00,-16,-8,-25
Екидин,2016-11-24 00:00:00,-6,-3,-8
Екидин,2016-11-25 00:00:00,-9,-6,-13
Екидин,2016-11-26 00:00:00,-8,-2,-13
Екидин,2016-11-27 00:00:00,-6,0,-10
Екидин,2016-11-28 00:00:00,-5,0,-10
Екидин,2016-11-29 00:00:00,-2,2,-7
Екидин,2016-11-30 00:00:00,-6,1,-12
Екидин,2016-12-01 00:00:00,-3,1,-6
Екидин,2016-12-02 00:00:00,-6,-1,-8
Екидин,2016-12-03 00:00:00,-3,1,-9
Екидин,2016-12-04 00:00:00,-1,1,-4
Екидин,2016-12-05 00:00:00,-4,-2,-9
Екидин,2016-12-06 00:00:00,-9,-3,-17
Екидин,2016-12-07 00:00:00,-11,-5,-16
Екидин,2016-12-08 00:00:00,-6,-1,-10
Екидин,2016-12-09 00:00:00,-16,-4,-23
Екидин,2016-12-10 00:00:00,-12,-9,-16
Екидин,2016-12-11 00:00:00,-4,0,-10
Екидин,2016-12-12 00:00:00,-3,0,-9
Екидин,2016-12-13 00:00:00,-7,0,-11
Екидин,2016-12-14 00:00:00,0,0,0
Екидин,2016-12-15 00:00:00,-3,0,-10
Екидин,2016-12-16 00:00:00,-13,-9,-17
Екидин,2016-12-17 00:00:00,-14,-10,-18
Екидин,2016-12-18 00:00:00,-16,-13,-20
Екидин,2016-12-19 00:00:00,-15,-12,-18
Екидин,2016-12-20 00:00:00,-9,-5,-14
Екидин,2016-12-21 00:00:00,-6,-2,-8
Екидин,2016-12-22 00:00:00,-8,-4,-15
Екидин,2016-12-23 00:00:00,-23,-15,-31
Екидин,2016-12-24 00:00:00,-23,-18,-31
Екидин,2016-12-25 00:00:00,-16,-8,-22
Екидин,2016-12-26 00:00:00,-16,-10,-22
Екидин,2016-12-27 00:00:00,-12,-7,-16
Екидин,2016-12-28 00:00:00,-9,-5,-15
Екидин,2016-12-29 00:00:00,-10,-6,-14
Екидин,2016-12-30 00:00:00,-7,-4,-8
Екидин,2016-12-31 00:00:00,-10,-5,-13
Екидин,2017-01-01 00:00:00,-8,-5,-10
Екидин,2017-01-02 00:00:00,-6,-4,-7
Екидин,2017-01-03 00:00:00,-5,-3,-7
Екидин,2017-01-04 00:00:00,-3,-1,-5
Екидин,2017-01-05 00:00:00,-2,-1,-4
Екидин,2017-01-06 00:00:00,-5,-1,-10
Екидин,2017-01-07 00:00:00,-7,-4,-11
Екидин,2017-01-08 00:00:00,-12,-6,-15
Екидин,2017-01-09 00:00:00,-15,-10,-18
Екидин,2017-01-10 00:00:00,-14,-8,-20
Екидин,2017-01-11 00:00:00,-12,-7,-18
Екидин,2017-01-12 00:00:00,-15,-9,-20
Екидин,2017-01-13 00:00:00,-21,-14,-26
Екидин,2017-01-14 00:00:00,-20,-13,-25
Екидин,2017-01-15 00:00:00,-19,-10,-24
Екидин,2017-01-16 00:00:00,-18,-11,-23
Екидин,2017-01-17 00:00:00,-18,-9,-24
Екидин,2017-01-18 00:00:00,-17,-8,-23
Екидин,2017-01-19 00:00:00,-13,-7,-20
Екидин,2017-01-20 00:00:00,-17,-10,-22
Екидин,2017-01-21 00:00:00,-18,-14,-24
Екидин,2017-01-22 00:00:00,-10,-6,-14
Екидин,2017-01-23 00:00:00,-10,-6,-15
Екидин,2017-01-24 00:00:00,-16,-13,-21
Екидин,2017-01-25 00:00:00,-9,-4,-16
Екидин,2017-01-26 00:00:00,-6,-4,-9
Екидин,2017-01-27 00:00:00,-8,-4,-10
Екидин,2017-01-28 00:00:00,-13,-6,-17
Екидин,2017-01-29 00:00:00,-17,-11,-22
Екидин,2017-01-30 00:00:00,-14,-4,-20
Екидин,2017-01-31 00:00:00,-10,-4,-14
Екидин,2017-02-01 00:00:00,-17,-11,-20
Екидин,2017-02-02 00:00:00,-16,-9,-23
Екидин,2017-02-03 00:00:00,-11,-7,-15
Екидин,2017-02-04 00:00:00,-19,-10,-23
Екидин,2017-02-05 00:00:00,-23,-17,-27
Екидин,2017-02-06 00:00:00,-17,-9,-27
Екидин,2017-02-07 00:00:00,-12,-7,-16
Екидин,2017-02-08 00:00:00,-15,-7,-23
Екидин,2017-02-09 00:00:00,-22,-9,-27
Екидин,2017-02-10 00:00:00,-27,-20,-33
Екидин,2017-02-11 00:00:00,-30,-26,-35
Екидин,2017-02-12 00:00:00,-26,-17,-32
Екидин,2017-02-13 00:00:00,-23,-13,-29
Екидин,2017-02-14 00:00:00,-21,-12,-25
Екидин,2017-02-15 00:00:00,-17,-6,-24
Екидин,2017-02-16 00:00:00,-14,-8,-21
Екидин,2017-02-17 00:00:00,-18,-10,-23
Екидин,2017-02-18 00:00:00,-18,-11,-25
Екидин,2017-02-19 00:00:00,-18,-12,-24
Екидин,2017-02-20 00:00:00,-5,-1,-14
Екидин,2017-02-21 00:00:00,-3,0,-6
Екидин,2017-02-22 00:00:00,-8,-2,-13
Екидин,2017-02-23 00:00:00,-11,-4,-19
Екидин,2017-02-24 00:00:00,-8,0,-15
Екидин,2017-02-25 00:00:00,-3,0,-6
Екидин,2017-02-26 00:00:00,-2,0,-5
Екидин,2017-02-27 00:00:00,-4,-1,-9
Екидин,2017-02-28 00:00:00,-8,-3,-12
Екидин,2017-03-01 00:00:00,-6,-2,-10
Екидин,2017-03-02 00:00:00,-3,0,-6
Екидин,2017-03-03 00:00:00,-4,-1,-8
Екидин,2017-03-04 00:00:00,-7,-2,-16
Екидин,2017-03-05 00:00:00,-11,-3,-19
Екидин,2017-03-06 00:00:00,-12,-3,-19
Екидин,2017-03-07 00:00:00,-13,-4,-21
Екидин,2017-03-08 00:00:00,-11,-2,-17
Екидин,2017-03-09 00:00:00,-10,-3,-15
Екидин,2017-03-10 00:00:00,-16,-6,-22
Екидин,2017-03-11 00:00:00,-16,-7,-25
Екидин,2017-03-12 00:00:00,-14,-5,-22
Екидин,2017-03-13 00:00:00,-14,-4,-22
Екидин,2017-03-14 00:00:00,-13,-3,-19
Екидин,2017-03-15 00:00:00,-14,-4,-20
Екидин,2017-03-16 00:00:00,-13,-5,-22
Екидин,2017-03-17 00:00:00,-11,-2,-19
Екидин,2017-03-18 00:00:00,-11,-2,-18
Екидин,2017-03-19 00:00:00,-10,-2,-19
Екидин,2017-03-20 00:00:00,-7,-1,-11
Екидин,2017-03-21 00:00:00,-6,0,-11
Екидин,2017-03-22 00:00:00,-5,0,-9
Екидин,2017-03-23 00:00:00,-1,0,-4
Екидин,2017-03-24 00:00:00,0,0,-2
Екидин,2017-03-25 00:00:00,-1,0,-3
Екидин,2017-03-26 00:00:00,0,0,-1
Екидин,2017-03-27 00:00:00,0,0,0
Екидин,2017-03-28 00:00:00,0,1,0
Екидин,2017-03-29 00:00:00,0,2,-1
Екидин,2017-03-30 00:00:00,0,2,-2
Екидин,2017-03-31 00:00:00,0,4,-4
Екидин,2017-04-01 00:00:00,-4,1,-9
Екидин,2017-04-02 00:00:00,-3,2,-6
Екидин,2017-04-03 00:00:00,-2,4,-8
Екидин,2017-04-04 00:00:00,0,2,-2
Екидин,2017-04-05 00:00:00,-4,2,-11
Екидин,2017-04-06 00:00:00,0,6,-5
Екидин,2017-04-07 00:00:00,3,13,-5
Екидин,2017-04-08 00:00:00,6,17,-2
Екидин,2017-04-09 00:00:00,10,22,0
Екидин,2017-04-10 00:00:00,11,24,2
Екидин,2017-04-11 00:00:00,10,13,8
Екидин,2017-04-12 00:00:00,8,13,5
Екидин,2017-04-13 00:00:00,9,17,1
Екидин,2017-04-14 00:00:00,12,21,5
Екидин,2017-04-15 00:00:00,12,16,9
Екидин,2017-04-16 00:00:00,12,18,7
Екидин,2017-04-17 00:00:00,9,20,3
Екидин,2017-04-18 00:00:00,13,25,1
Екидин,2017-04-19 00:00:00,14,25,2
Екидин,2017-04-20 00:00:00,16,25,7
Екидин,2017-04-21 00:00:00,16,25,12
Екидин,2017-04-22 00:00:00,11,18,4
Екидин,2017-04-23 00:00:00,9,13,6
Екидин,2017-04-24 00:00:00,12,24,1
Екидин,2017-04-25 00:00:00,18,32,7
Екидин,2017-04-26 00:00:00,16,25,9
Екидин,2017-04-27 00:00:00,12,25,3
Екидин,2017-04-28 00:00:00,10,26,1
Екидин,2017-04-29 00:00:00,15,30,2
Екидин,2017-04-30 00:00:00,16,25,8
Екидин,2017-05-01 00:00:00,11,26,-1
Екидин,2017-05-02 00:00:00,14,28,0
Екидин,2017-05-03 00:00:00,18,38,2
Екидин,2017-05-04 00:00:00,20,39,5
Екидин,2017-05-05 00:00:00,20,38,7
Екидин,2017-05-06 00:00:00,18,32,10
Екидин,2017-05-07 00:00:00,16,32,1
Екидин,2017-05-08 00:00:00,19,37,4
Екидин,2017-05-09 00:00:00,19,27,9
Екидин,2017-05-10 00:00:00,20,30,12
Екидин,2017-05-11 00:00:00,22,40,9
Екидин,2017-05-12 00:00:00,21,36,13*
Екидин,2017-05-13 00:00:00,18,32,9
Екидин,2017-05-14 00:00:00,18,32,8
Екидин,2017-05-15 00:00:00,16,33,2
Екидин,2017-05-16 00:00:00,16,32,2
Екидин,2017-05-17 00:00:00,15,30,2
Екидин,2017-05-18 00:00:00,17,33,5
Екидин,2017-05-19 00:00:00,20,40,4
Екидин,2017-05-20 00:00:00,21,42,5
Екидин,2017-05-21 00:00:00,23,40,7
Екидин,2017-05-22 00:00:00,27,43,13
Екидин,2017-05-23 00:00:00,24,35,17
Екидин,2017-05-24 00:00:00,16,25,11
Екидин,2017-05-25 00:00:00,18,36,3
Екидин,2017-05-26 00:00:00,22,40,5
Екидин,2017-05-27 00:00:00,27,43,15
Екидин,2017-05-28 00:00:00,23,40,9
Екидин,2017-05-29 00:00:00,21,35,13
Екидин,2017-05-30 00:00:00,13,26,3
Екидин,2017-05-31 00:00:00,21,36,7
Екидин,2017-06-01 00:00:00,25,44,11
Екидин,2017-06-02 00:00:00,29,47,12
Екидин,2017-06-03 00:00:00,31,47,20
Екидин,2017-06-04 00:00:00,26,38,16
Екидин,2017-06-05 00:00:00,20,36,4
Екидин,2017-06-06 00:00:00,18,29,8
Екидин,2017-06-07 00:00:00,19,32,8
Екидин,2017-06-08 00:00:00,24,38,12
Екидин,2017-06-09 00:00:00,24,40,11
Екидин,2017-06-10 00:00:00,22,46,7
Екидин,2017-06-11 00:00:00,24,45,11
Екидин,2017-06-12 00:00:00,28,44,15
Екидин,2017-06-13 00:00:00,29,45,18
Екидин,2017-06-14 00:00:00,30,43,20
Екидин,2017-06-15 00:00:00,31,51,17
Екидин,2017-06-16 00:00:00,34,52,18
Екидин,2017-06-17 00:00:00,36,55,20
Екидин,2017-06-18 00:00:00,28,46,17
Екидин,2017-06-19 00:00:00,26,45,12
Екидин,2017-06-20 00:00:00,24,34,14
Екидин,2017-06-21 00:00:00,27,47,11
Екидин,2017-06-22 00:00:00,26,44,12
Екидин,2017-06-23 00:00:00,28,45,16
Екидин,2017-06-24 00:00:00,26,40,13
Екидин,2017-06-25 00:00:00,29,44,13
Екидин,2017-06-26 00:00:00,26,47,16
Екидин,2017-06-27 00:00:00,25,45,10
Екидин,2017-06-28 00:00:00,30,54,12
Екидин,2017-06-29 00:00:00,31,47,19
Екидин,2017-06-30 00:00:00,31,46,19
Екидин,2017-07-01 00:00:00,29,50,14
Екидин,2017-07-02 00:00:00,28,44,13
Екидин,2017-07-03 00:00:00,32,53,15
Екидин,2017-07-04 00:00:00,31,42,23
Екидин,2017-07-05 00:00:00,31,53,15
Екидин,2017-07-06 00:00:00,35,53,20
Екидин,2017-07-07 00:00:00,27,40,15
Екидин,2017-07-08 00:00:00,27,42,11
Екидин,2017-07-09 00:00:00,32,51,21*
Екидин,2017-07-10 00:00:00,28,46,16
Екидин,2017-07-11 00:00:00,22,32,17
Екидин,2017-07-12 00:00:00,26,45,11
Екидин,2017-07-13 00:00:00,19,29,11
Екидин,2017-07-14 00:00:00,21,37,8
Екидин,2017-07-15 00:00:00,23,40,9
Екидин,2017-07-16 00:00:00,23,38,12
Екидин,2017-07-17 00:00:00,23,42,9
Екидин,2017-07-18 00:00:00,26,43,14
Екидин,2017-07-19 00:00:00,25,44,11
Екидин,2017-07-20 00:00:00,28,44,13
Екидин,2017-07-21 00:00:00,30,50,21
Екидин,2017-07-22 00:00:00,28,42,16
Екидин,2017-07-23 00:00:00,33,54,16
Екидин,2017-07-24 00:00:00,30,43,19
Екидин,2017-07-25 00:00:00,34,54,21
Екидин,2017-07-26 00:00:00,30,45,18
Екидин,2017-07-27 00:00:00,29,42,17
Екидин,2017-07-28 00:00:00,25,37,15
Екидин,2017-07-29 00:00:00,29,49,13
Екидин,2017-07-30 00:00:00,31,50,16
Екидин,2017-07-31 00:00:00,28,44,16
Екидин,2017-08-01 00:00:00,29,50,15
Екидин,2017-08-02 00:00:00,30,43,20
Екидин,2017-08-03 00:00:00,29,45,19
Екидин,2017-08-04 00:00:00,25,40,15
Екидин,2017-08-05 00:00:00,31,50,17
Екидин,2017-08-06 00:00:00,35,54,20
Екидин,2017-08-07 00:00:00,33,47,22*
Екидин,2017-08-08 00:00:00,28,45,13
Екидин,2017-08-09 00:00:00,29,50,15
Екидин,2017-08-10 00:00:00,24,40,13
Екидин,2017-08-11 00:00:00,22,41,10
Екидин,2017-08-12 00:00:00,23,48,7
Екидин,2017-08-13 00:00:00,21,38,9
Екидин,2017-08-14 00:00:00,21,32,14
Екидин,2017-08-15 00:00:00,24,37,14
Екидин,2017-08-16 00:00:00,27,45,13
Екидин,2017-08-17 00:00:00,26,49,8
Екидин,2017-08-18 00:00:00,26,49,12
Екидин,2017-08-19 00:00:00,24,45,8
Екидин,2017-08-20 00:00:00,24,45,7
Екидин,2017-08-21 00:00:00,26,48,11
Екидин,2017-08-22 00:00:00,26,43,14
Екидин,2017-08-23 00:00:00,27,48,8
Екидин,2017-08-24 00:00:00,30,48,18
Екидин,2017-08-25 00:00:00,29,47,16
Екидин,2017-08-26 00:00:00,31,54,17
Екидин,2017-08-27 00:00:00,31,46,19
Екидин,2017-08-28 00:00:00,30,48,18
Екидин,2017-08-29 00:00:00,27,52,12
Екидин,2017-08-30 00:00:00,29,50,15
Екидин,2017-08-31 00:00:00,32,52,18
Екидин,2017-09-01 00:00:00,30,48,19
Екидин,2017-09-02 00:00:00,29,48,16
Екидин,2017-09-03 00:00:00,30,52,15
Екидин,2017-09-04 00:00:00,30,52,14
Екидин,2017-09-05 00:00:00,25,31,20
Екидин,2017-09-06 00:00:00,19,30,11
Екидин,2017-09-07 00:00:00,20,36,10
